ID	Year	Source	MST-14	MST-57	MST-69	MST-78	MST-95	MST-127	MST-152	MST-172	MST-336	MST-348
SRR12820401	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12820415	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12824306	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12827086	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12827808	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828246	2020	Bovine	cluster_95	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828247	2020	Bovine	cluster_95	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828248	2020	Bovine	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828249	2020	Bovine	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828251	2020	Bovine	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828252	2020	Bovine	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828253	2020	Bovine	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828254	2020	Bovine	cluster_94	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828256	2020	Bovine	cluster_120	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828257	2020	Bovine	cluster_38	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828258	2020	Bovine	cluster_94	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828263	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828266	2020	Bovine	singleton_354	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828267	2020	Bovine	cluster_95	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12828268	2020	Bovine	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12832783	2020	Bovine	cluster_38	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12832811	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12832819	2020	Bovine	cluster_95	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12832830	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12832832	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12832843	2020	Bovine	cluster_95	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12834026	2020	Human	singleton_24	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12850746	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12852608	2020	Human	cluster_124	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12877503	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12879578	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12879648	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12882007	2017	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12884622	2020	Bovine	singleton_223	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12885533	2020	Human	singleton_454	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12887522	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12900630	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12905926	2020	Human	singleton_519	singleton_45	singleton_36	singleton_32	singleton_21	cluster_11	cluster_9	cluster_7	cluster_4	cluster_3
SRR12907887	2020	Human	cluster_128	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12931161	2020	Human	cluster_24	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12939121	2020	Bovine	singleton_147	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12939123	2020	Bovine	singleton_146	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12939182	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12939185	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12939209	2020	Human	cluster_126	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12967761	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12967762	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12967766	2020	Bovine	singleton_417	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12976632	2020	Bovine	cluster_87	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12978872	2020	Human	singleton_379	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12982490	2020	Bovine	cluster_117	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR12982693	2020	Bovine	cluster_117	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13001579	2020	Unspecified Animal	singleton_406	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13001984	2020	Bovine	singleton_232	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13016058	2020	Human	cluster_93	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13016060	2020	Human	cluster_93	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13019181	2020	Human	cluster_48	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13080730	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13087664	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13092328	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13107635	2020	Bovine	cluster_87	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13107636	2020	Bovine	cluster_87	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13111143	2020	Bovine	cluster_29	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13111144	2020	Bovine	singleton_121	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13111146	2020	Bovine	cluster_29	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13111172	2020	Bovine	cluster_71	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13111176	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13111177	2020	Bovine	cluster_24	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13112132	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13112133	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13112134	2020	Bovine	cluster_71	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13112135	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13112138	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13112139	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13112143	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13115032	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13116321	2020	Human	singleton_74	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13125481	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13132230	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13132352	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13142427	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13156630	2020	Human	cluster_125	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13187405	2020	Bovine	cluster_3	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13187407	2020	Bovine	cluster_3	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13187408	2020	Bovine	cluster_3	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13193898	2020	Bovine	cluster_117	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13207670	2020	Human	singleton_347	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13208408	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13215671	2020	Human	cluster_9	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13227012	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13227013	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13232371	2020	Human	cluster_28	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13243055	2020	Human	singleton_193	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13244455	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13245352	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13246050	2020	Bovine	singleton_125	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13251151	2020	Human	cluster_124	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13253219	2020	Human	cluster_41	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13253491	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13253698	2020	Human	singleton_141	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13255984	2020	Human	cluster_143	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13256705	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13257098	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13271374	2020	Bovine	singleton_443	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13282187	2020	Human	cluster_101	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13282232	2020	Human	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13288093	2020	Human	singleton_213	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13289721	2020	Human	singleton_35	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13292757	2020	Human	cluster_124	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13292778	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13295007	2020	Human	singleton_186	cluster_2	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13295282	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13297812	2020	Human	singleton_509	cluster_7	cluster_7	cluster_7	cluster_10	cluster_11	cluster_9	cluster_7	cluster_4	cluster_3
SRR13320523	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13330717	2020	Human	singleton_118	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13330722	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332084	2020	Bovine	cluster_87	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332085	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332087	2020	Bovine	singleton_40	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332088	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332090	2020	Bovine	singleton_107	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332091	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332093	2020	Bovine	singleton_103	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332094	2020	Bovine	cluster_87	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332097	2020	Bovine	cluster_87	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13332102	2020	Human	cluster_93	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13336700	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13336701	2020	Human	singleton_453	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13338128	2020	Bovine	singleton_459	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13347705	2020	Bovine	singleton_388	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13370966	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13377887	2020	Bovine	cluster_128	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13377889	2020	Bovine	cluster_128	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13377906	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13389372	2020	Human	cluster_74	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13389652	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13389664	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13394393	2020	Human	cluster_133	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13398792	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13403874	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13407427	2020	Human	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13417578	2020	Human	singleton_408	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13421831	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13422657	2020	Human	cluster_140	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13425874	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13430969	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13433412	2020	Human	singleton_499	singleton_41	singleton_34	singleton_31	singleton_20	singleton_7	singleton_7	cluster_7	cluster_4	cluster_3
SRR13438645	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13440523	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13444971	2021	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13455266	2020	Human	cluster_99	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13483608	2020	Human	singleton_340	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13491552	2021	Human	singleton_365	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13491585	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13491589	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13491591	2021	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13492876	2020	Human	cluster_140	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13498978	2020	Bovine	singleton_263	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13498980	2020	Bovine	cluster_45	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13498988	2020	Bovine	singleton_472	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13500279	2020	Bovine	singleton_310	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13500281	2020	Bovine	cluster_45	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13505116	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13508651	2020	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13519001	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13520481	2021	Human	singleton_75	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13523220	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13531662	2021	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13535245	2020	Human	singleton_297	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13562685	2021	Human	cluster_86	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13571078	Unknown	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13571388	2021	Human	cluster_140	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13572097	2020	Human	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13572408	2020	Bovine	singleton_466	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13572410	2020	Bovine	singleton_376	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13573601	2021	Human	cluster_28	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13575014	2021	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13577417	2021	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13588058	2021	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13602812	2021	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13605720	2021	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13624799	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13635063	2020	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13641927	2021	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13641955	2021	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13642995	2021	Chicken	singleton_461	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13645953	2021	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR13651649	2021	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
